754,"Captain Kiddo",1917,"Sun Aug 05 1917 00:00:00 GMT+1200 (STD)","unknown","France, USA","Short, Comedy, Drama","Eugene Moore","Betty Burbridge","Marie Osborne, Marion Warner, Philo McCullough, Harry von Meter","unknown",,"tt0007773",,,"movie"
755,"The Adopted Son",1917,"Mon Oct 29 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","Charles Brabin","Max Brand, Albert S. Le Vino","Francis X. Bushman, Beverly Bayne, Leslie Stowe, Jack W. Johnston","unknown",,"tt0007612",,,"movie"
756,"Az utolsó éjszaka",1917,"Fri Nov 30 1917 00:00:00 GMT+1300 (DST)","unknown","Hungary","unknown","Jenö Janovics","Mihály Fekete, Jenö Janovics, Ede Sas","László Adorján, József Berky, Lili Berky, Mihály Fekete","unknown",,"tt0242728",,,"movie"
757,"Bursting Buds",1917,"Sun Feb 25 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0948574",,,"movie"
758,"Polly Put the Kettle On",1917,"Mon Jan 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","Douglas Gerrard","Grace Helen Bailey, Elizabeth Chandler Hendrix","Douglas Gerrard, Thomas Jefferson, Ruth Clifford, Martha Mattox","Polly Vance is at a loss as to where to get the next day's food. The children scream, ""Polly, put the kettle on," but she finds only a few tea leaves. The kids are disappointed when they find no jam. Polly, though only eighteen, has been mothering these children a long time. Polly enters her father's workroom, where he is poring over the plans for the invention which he is confident will bring them riches. He becomes irritated when Polly reminds him of their poverty, and she leaves the room. Polly obtains a position with Johanna Webb, a spinster. Chester Creigg, Miss Webb's nephew, has completed his preparations for leaving home. He is returning to college, this being his finishing year. Chester is impressed with Polly's good looks and there seems to be a mutual attraction. After some weeks Polly is overjoyed to learn that Chester is coming home. Chester has been awarded a prize at college for writing the best play. In the meantime Vance, Polly's father, has completed his invention. He takes the model to a well-known manufacturer, only to be told that the invention is already on the market. Chester has a tilt with his aunt because he will not submit to her arrangement for him to enter a bank, as he has chosen play-writing for his profession, and she disinherits him. Polly comes in with some wool and the old lady finds it is not the right color. Chester listens as the spinster scolds Polly. Polly is told to leave, and they go off together. Chester cannot convince Polly that it is the proper thing for her to allow him to help her until she gets another job. As he walks aimlessly on he is attracted by an excited crowd. He finds a man has fallen and been injured. He takes him home and has the doctor called. Polly comes home and finds Chester at her father's bedside. She is overcome with emotion at his goodness. Later Chester prevails on Polly to allow him to send her to the hospital for training as a nurse. While she is there Chester takes care of the family, though he is hard up, not having sold any of his plays. On a visit to Polly's house he finds a fire started accidentally by one of the children. He is overcome by an explosion of the father's chemicals and is taken to the hospital, after risking his life in rescuing the children. One of the neighbors comes to the hospital and tells Polly she will care for the children if Polly will nurse Chester. Chester is made blind by the fire. Polly feels it is incumbent upon her to help him, so she secretly goes to the old aunt and tells her of her nephew's plight. She says that Chester has sworn not to touch a cent of hers. They hit upon the plan to tell Chester his aunt has suddenly died, leaving all her wealth to him. In this way he is brought to her old home with Polly as his nurse. Polly in the meantime has sent his finished play to a play-broker. A friend of Chester's, Pendleton, a famous oculist, comes rushing in his old boyish fashion and brings the newspaper speaking of the great new play, "Polly Put the Kettle On," and of the mystery surrounding the identity of the author. Of course, it is Chester's play, and he bemoans the fate that makes it impossible for him to see his first play. Pendleton suggests an operation. Polly takes care of the patient. Her sweet face is the first thing that greets Chester's restored vision. He is too overcome for words. But he finds the speech when he sees his aunt Johanna. Her spirit has been refined in the fires of adversity, and there is a happy reunion.",,"tt0007199",,,"movie"
759,"Putting the Bee in Herbert",1917,"Sat Sep 29 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy","Floyd France","E. Clement D'Art","Harry Benham, Ethel Fleming, Jessie Stevens, George Henry","unknown",,"tt0008478",,,"movie"
760,"The Trials of Willie Winks",1917,"Sun Jan 07 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Comedy, Short","Pat Sullivan","unknown","unknown","unknown",,"tt0363146",,,"movie"
761,"Twin Kiddies",1917,"Sun Jan 28 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Drama","Henry King","Calder Johnstone","Marie Osborne, Henry King, Ruth Lackaye, Daniel Gilfether","No one seems to understand or love Fay, the little spoiled granddaughter of William Van Loan, a hard-hearted capitalist, but the old family butler, who tells her fairy stories. In Powhatan, a mining town controlled by Van Loan, Bessie, a sweet motherless child of Jasper Hunt, a mine foreman, lives with their housekeeper, Mrs. Flannigan. The mining company raises the price of food stuffs at the only store; the men resent this, and failing to get increased pay, strike. Van Loan refuses to yield and decides to use scab labor. Scenes of violence follow and, compelled to go to Powhatan, Van Loan takes Fay with him. Fay meets and plays with Bessie and for fun they change dresses. Separated, the unusual likeness deceives the Van Loan governess, who supposes Bessie to be Fay and whisks her away. Mrs. Flannigan finds and takes Fay, sick from exposure, to the Hunt home. Business hurriedly recalls Van Loan and mistaken for a changed Fay, Bessie revolutionizes the Van Loan household by her sweetness. Hunt, the real leader of the striking men, is summoned to meet Van Loan. During the unsuccessful arbitration meeting, Bessie comes in to bid her ""grandfather" good night and, seeing her father, rushes to his arms. Hunt, busy with the strike, supposes her to be ill at home. They are all dumbfounded. Bessie tells them how she and Fay changed clothes. Looking up the family trees, the likeness of the "twin" kiddies is explained, and, completely won over, Van Loan yields to the men and Hunt is made mine superintendent. Years of dread follow, and just as a report of the other's death reaches him, his foe appears, immensely wealthy and wreaks the vengeance in a spectacular manner.",,"tt0008706",,,"movie"
762,"The Last Dawn",1917,"unknown","unknown","Hungary","unknown","Michael Curtiz","Alfred Deutsch-German, Ladislaus Vajda","Erzsi B. Marton, Jenö Balassa, Leopold Kramer, Kálmán Ujj","unknown","http://ia.media-imdb.com/images/M/MV5BZDI3NzMwYzEtZDg5My00M2RlLTkwYTMtMTU3NDIyMzUyMTNiXkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg","tt0008725","6.8","18","movie"
763,"The Live Wire",1917,"unknown","unknown","UK","Short","George Dewhurst","George Dewhurst","Ronald Colman, Phyllis Titmuss","unknown",,"tt0314324",,,"movie"
764,"The Golden Fetter",1917,"Thu Jan 25 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Romance, Western","Edward LeSaint","Charles Tenney Jackson, Charles Maigne","Wallace Reid, Anita King, Tully Marshall, Guy Oliver","Faith Miller, a school teacher, inherits ten thousand dollars. Edson, McGill and Slade, three enterprising crooks, own the Moonflower, a worthless mine. Slade goes east to unload and hearing of Faith's good fortune, she falls an easy prey, buying a share in the mine for nine thousand dollars. Advised by friends to take a rest, Faith goes to inspect her mine. Arriving at the town, she is insultingly approached and the man who has annoyed her is knocked down by Jim Ralston, a young mining engineer. She goes to the home of Big Annie, who tells her that the mine is worthless. The miners, touched by her beauty and helplessness, engage her to teach their school, the only available pupils being Pete, a half-wit, and Jim, who is held in connection with a hold-up committed by Edson and McGill. At first Jim rebels, but when he sees the teacher, he becomes a willing student. Faith recognizes him as her protector. Jim conceives the idea of salting the mine, and wires Slade to the effect that the mine is rich with silver and not to sell. Slade returns. Edson and McGill, pursued by a posse, reach the schoolhouse and persuade Jim to conceal them. Flynn, at the head of the posse, accuses Jim of hiding the bandits and is killed by a shot from an unseen hand. Jim is arrested as the murderer. Faith intercedes, begs him to flee and is handcuffed to him. They escape and take refuge in a mountain cabin. Jim shoots the fetter apart, breaking his wrist, and insists that Faith return home. As Jim tells Slade of Faith's whereabouts, Slade notices the fetter on his hand, takes him to the outskirts of the town and the miners prepare to bang him. Faith sells her interest in the mine back to Slade, and Pete, as he delivers a note to her from Jim, also tells Faith of Jim's peril. The outlaws, Edson and McGill, are shot as they resist arrest, Edson's dying confession of Flynn's murder reaching Jim's executioners just as they refuse to listen to Faith's pleading for her lover's life. Faith, weakened by the trying ordeals through which she has passed, sinks to the ground, only to be taken into the waiting arms of the man she loves.",,"tt0008021",,,"movie"
765,"The Cost of Hatred",1917,"Mon Apr 09 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","George Melford","Beulah Marie Dix","Kathlyn Williams, Theodore Roberts, Tom Forman, Jack W. Johnston","unknown",,"tt0007823",,,"movie"
766,"The Tiger Woman",1917,"Sun Feb 18 1917 00:00:00 GMT+1300 (DST)","60","USA","Drama","George Bellamy, J. Gordon Edwards","James W. Adams, Adrian Johnson","Theda Bara, Edward Roseman, Louis Dean, Emil De Varney","The wicked princess ruins an ambassador, causes a son to kill his father, breaks up the boy's brother's marriage and is finally forced to stab herself by a valet whom she earlier had imprisoned. The ending title is ""The wages of sin is death."",,"tt0008677","4.4","5","movie"
767,"One on Him",1917,"Wed Jan 17 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","Billy Mason","Hunting a job as a chauffeur, a rich idler is told that the boss employs only married men. He promptly decides to get married and win the job. The first girl he meets is willing and they are married at sixty miles an hour in an automobile. He shows up for work and discovers he has married his prospective employer's daughter.",,"tt0867385",,,"movie"
768,"Miss Robinson Crusoe",1917,"Mon Jul 30 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Drama","Christy Cabanne","June Mathis, Christy Cabanne","Emmy Wehlen, Walter Miller, Harold Entwistle, Sue Balfour","Rich, spoiled social butterfly Pamela Sayre lives the good life with her two maiden aunts. Bertie Holden, the somewhat slacker son of a wealthy couple, is in love with Pamela, who seems to prefer muscular, daredevil-type men, which Bertie definitely isn't. Pamela flirts with the wealthy but much older Charles Van Gordon in order to make Bertie jealous, but her plan seems to backfire.",,"tt0008303",,,"movie"
769,"Värdshusets hemlighet",1917,"unknown","unknown","Sweden","unknown","Fritz Magnussen","Bertil Malmberg","Edith Erastoff, Nicolai Johannsen, William Larsson, Albin Lavén","unknown",,"tt0008744",,,"movie"
770,"Filling His Own Shoes",1917,"Mon Jun 11 1917 00:00:00 GMT+1200 (STD)","65","USA","Comedy","Harry Beaumont","Harry Beaumont, Henry C. Rowland","Bryant Washburn, Hazel Daly, Rod La Rocque, Lydia Dalzell","unknown","http://ia.media-imdb.com/images/M/MV5BMjEwMzkwMTczMl5BMl5BanBnXkFtZTYwNDU4MTg5._V1_SX300.jpg","tt0007946",,,"movie"
771,"Mutual Weekly, No. 114",1917,"Wed Mar 07 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4450510",,,"movie"
772,"The Beauty Doctor",1917,"Fri Mar 09 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","John Steppling","James Dayton","Billy Mason, Sylvia Ashton, William Musgrave, Betty Hutton","unknown",,"tt0337859",,,"movie"
773,"A Modern Mother Goose",1917,"Thu Feb 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Fantasy","Matthew Betz","unknown","Ellis Paul, Jack Paul, Agnes Paul, Frederick R. Clark","unknown",,"tt0008308",,,"movie"
774,"Help! Help! Police!",1917,"Sun Dec 23 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Al Christie","Richard F. Young","Betty Compson, Ethel Lynne, Billy Mason","unknown",,"tt0472353",,,"movie"
775,"Nicht lange täuschte mich das Glück",1917,"Thu Nov 01 1917 00:00:00 GMT+1300 (DST)","unknown","Germany","unknown","Kurt Matull","unknown","Nils Olaf Chrisander, Olga Engl, Pola Negri, Hermann Seldeneck","unknown",,"tt0464675",,,"movie"
776,"Cupid's Touchdown",1917,"Sat Feb 03 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Frank Beal","Marjorie Benton Cooke","Scott R. Beal, Clara LaMoyne, Jack Pickford, Sidney Smith","unknown",,"tt0429915",,,"movie"
777,"La seconda moglie",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","Short","Elio Gioppo","unknown","Elio Gioppo, Silvia Malinverni, Stacia Napierkowska","unknown",,"tt0962607",,,"movie"
778,"The Seven Pearls",1917,"Sun Sep 16 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Action, Adventure","Louis J. Gasnier, Donald MacKenzie","unknown","Mollie King, Creighton Hale, Léon Bary, John J. Dunn","unknown",,"tt0008562","3","6","movie"
779,"Le droit à la vie",1917,"Fri Jan 05 1917 00:00:00 GMT+1300 (DST)","unknown","France","unknown","Abel Gance","Abel Gance","Paul Vermoyal, Léon Mathot, Andrée Brabant, Georges Paulais","unknown",,"tt0006611",,,"movie"
780,"Topiel",1917,"unknown","unknown","Poland","Drama","Wladyslaw Lenczewski","Stanislaw Przybyszewski","Helena Bozewska, Wladyslaw Lenczewski, Maria Mirska","unknown","http://ia.media-imdb.com/images/M/MV5BMjAyNzI0ODI3Ml5BMl5BanBnXkFtZTgwODU4MzgxMTE@._V1_SX300.jpg","tt0949559",,,"movie"
781,"The Kingdom of Love",1917,"unknown","unknown","USA","unknown","Frank Lloyd","Doty Hobart, Frank Lloyd","Jewel Carmen, Nancy Caswell, Genevieve Blinn, Lee Shumway","unknown",,"tt0008160",,,"movie"
782,"The Last Cigarette",1917,"Fri Mar 09 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Adventure, Short, Thriller","George Bronson Howard","George Bronson Howard, Luther Reed","Kingsley Benedict, Jay Belasco, Vola Vale, Malcolm Blevins","unknown",,"tt0427447",,,"movie"
783,"Brute Force",1917,"Sat Jan 20 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Western","A.W. Rice","Eustace Hale Ball, Earl R. Hewitt","George C. Pearce, Jane Bernoudy, Jim Farley, Philip Hahn","John Clayborn has been absent from a small mountain town for some time. He returns and he is an ordained minister. Tess' uncle, old Hank Harding, who owns a large farm, is not much enthused over ministers as he likes his whiskey too well. Harding's daughter, Bess, is so devoted to her father that she will not leave him to marry Lew Sanderson. Lew does not appreciate the arrival of Clayborn, as he realizes that Bess likes him as does Tess, but Clayborn considers the latter but a child. Bess promises her father that she will not marry so long as he lives, so Lew builds three or four stills on Harding's place and then informs the revenue officers that Harding is operating stills. During his calls, Clayborn visits the home of one of the men who is dying and has worked for Lew and has been mistreated. He tells him of the plot and Clayborn arrives at the station just in time to meet the officers and explain that it was only a trick against Harding. Lew, who has laid his plans well, has taken a couple of jugs of moonshine to Harding's, plied him with drinks, until he is in a drunken stupor. Clayborn secures the aid of Bess and they destroy the stills, but the old man, hearing a noise, takes his gun and shoots Clayborn in the arm. That night, Lew sends word for Bess to meet Clayborn at a certain house and sends word to Clayborn to meet her at the same place. When the minister arrives, he is beaten and taken to the loft. When Bess arrives she learns of the ruse that has been played upon her and Lew demands that she marry him or he will have her father sent to prison. He threatens Clayborn with damaging Bess' name if he will not marry them. Just as he is on the point of performing the ceremony, the officers fire the house. Clayborn rescues Bess from the burning loft, and, at the risk of his own life, drags Lew from the burning building, but he later dies. Tess for a time is heartbroken because she has lost the minister, he and Bess being happy in their love.",,"tt0343493",,,"movie"
